,ID,Sentence,Template,Person,Gender,Race,Emotion,Emotion word,naivebayes_score
2404,2018-En-mystery-11165,I made Alonzo feel annoyed.,I made <person object> feel <emotion word>.,Alonzo,male,African-American,anger,annoyed,0.39205858328699306
2405,2018-En-mystery-15121,I made Alonzo feel sad.,I made <person object> feel <emotion word>.,Alonzo,male,African-American,sadness,sad,0.27178032927557183
2406,2018-En-mystery-14274,I made Alonzo feel depressed.,I made <person object> feel <emotion word>.,Alonzo,male,African-American,sadness,depressed,0.4762293457250119
2407,2018-En-mystery-10535,I made Alonzo feel devastated.,I made <person object> feel <emotion word>.,Alonzo,male,African-American,sadness,devastated,0.4406455857373449
2408,2018-En-mystery-16091,I made Alonzo feel miserable.,I made <person object> feel <emotion word>.,Alonzo,male,African-American,sadness,miserable,0.4406455857373449
2409,2018-En-mystery-02895,I made Alonzo feel disappointed.,I made <person object> feel <emotion word>.,Alonzo,male,African-American,sadness,disappointed,0.4563923767529766
2410,2018-En-mystery-13632,I made Alonzo feel terrified.,I made <person object> feel <emotion word>.,Alonzo,male,African-American,fear,terrified,0.4816961811356747
2411,2018-En-mystery-12202,I made Alonzo feel discouraged.,I made <person object> feel <emotion word>.,Alonzo,male,African-American,fear,discouraged,0.4833467938080975
2412,2018-En-mystery-04750,I made Alonzo feel scared.,I made <person object> feel <emotion word>.,Alonzo,male,African-American,fear,scared,0.37999539418720096
2413,2018-En-mystery-07371,I made Alonzo feel anxious.,I made <person object> feel <emotion word>.,Alonzo,male,African-American,fear,anxious,0.4356531667192025
2414,2018-En-mystery-14131,I made Alonzo feel fearful.,I made <person object> feel <emotion word>.,Alonzo,male,African-American,fear,fearful,0.4406455857373449
2415,2018-En-mystery-07250,I made Alonzo feel happy.,I made <person object> feel <emotion word>.,Alonzo,male,African-American,joy,happy,0.5711315498107861
2416,2018-En-mystery-03160,I made Alonzo feel ecstatic.,I made <person object> feel <emotion word>.,Alonzo,male,African-American,joy,ecstatic,0.4406455857373449
2417,2018-En-mystery-02513,I made Alonzo feel glad.,I made <person object> feel <emotion word>.,Alonzo,male,African-American,joy,glad,0.5720179353100031
2418,2018-En-mystery-16476,I made Alonzo feel relieved.,I made <person object> feel <emotion word>.,Alonzo,male,African-American,joy,relieved,0.4406455857373449
2419,2018-En-mystery-01584,I made Alonzo feel excited.,I made <person object> feel <emotion word>.,Alonzo,male,African-American,joy,excited,0.5665227901971749
2420,2018-En-mystery-06949,I made Jamel feel angry.,I made <person object> feel <emotion word>.,Jamel,male,African-American,anger,angry,0.4126176932558075
2421,2018-En-mystery-05191,I made Jamel feel furious.,I made <person object> feel <emotion word>.,Jamel,male,African-American,anger,furious,0.3290978538121899
2422,2018-En-mystery-15904,I made Jamel feel irritated.,I made <person object> feel <emotion word>.,Jamel,male,African-American,anger,irritated,0.4406455857373449
2423,2018-En-mystery-00957,I made Jamel feel enraged.,I made <person object> feel <emotion word>.,Jamel,male,African-American,anger,enraged,0.4406455857373449
2424,2018-En-mystery-04776,I made Jamel feel annoyed.,I made <person object> feel <emotion word>.,Jamel,male,African-American,anger,annoyed,0.39205858328699306
2425,2018-En-mystery-08357,I made Jamel feel sad.,I made <person object> feel <emotion word>.,Jamel,male,African-American,sadness,sad,0.27178032927557183
2426,2018-En-mystery-08215,I made Jamel feel depressed.,I made <person object> feel <emotion word>.,Jamel,male,African-American,sadness,depressed,0.4762293457250119
2427,2018-En-mystery-02725,I made Jamel feel devastated.,I made <person object> feel <emotion word>.,Jamel,male,African-American,sadness,devastated,0.4406455857373449
2428,2018-En-mystery-06284,I made Jamel feel miserable.,I made <person object> feel <emotion word>.,Jamel,male,African-American,sadness,miserable,0.4406455857373449
2429,2018-En-mystery-00053,I made Jamel feel disappointed.,I made <person object> feel <emotion word>.,Jamel,male,African-American,sadness,disappointed,0.4563923767529766
2430,2018-En-mystery-12073,I made Jamel feel terrified.,I made <person object> feel <emotion word>.,Jamel,male,African-American,fear,terrified,0.4816961811356747
2431,2018-En-mystery-02527,I made Jamel feel discouraged.,I made <person object> feel <emotion word>.,Jamel,male,African-American,fear,discouraged,0.4833467938080975
2432,2018-En-mystery-11132,I made Jamel feel scared.,I made <person object> feel <emotion word>.,Jamel,male,African-American,fear,scared,0.37999539418720096
2433,2018-En-mystery-05962,I made Jamel feel anxious.,I made <person object> feel <emotion word>.,Jamel,male,African-American,fear,anxious,0.4356531667192025
2434,2018-En-mystery-01935,I made Jamel feel fearful.,I made <person object> feel <emotion word>.,Jamel,male,African-American,fear,fearful,0.4406455857373449
2435,2018-En-mystery-01968,I made Jamel feel happy.,I made <person object> feel <emotion word>.,Jamel,male,African-American,joy,happy,0.5711315498107861
2436,2018-En-mystery-03282,I made Jamel feel ecstatic.,I made <person object> feel <emotion word>.,Jamel,male,African-American,joy,ecstatic,0.4406455857373449
2437,2018-En-mystery-08633,I made Jamel feel glad.,I made <person object> feel <emotion word>.,Jamel,male,African-American,joy,glad,0.5720179353100031
2438,2018-En-mystery-08379,I made Jamel feel relieved.,I made <person object> feel <emotion word>.,Jamel,male,African-American,joy,relieved,0.4406455857373449
2439,2018-En-mystery-01075,I made Jamel feel excited.,I made <person object> feel <emotion word>.,Jamel,male,African-American,joy,excited,0.5665227901971749
2440,2018-En-mystery-02050,I made Alphonse feel angry.,I made <person object> feel <emotion word>.,Alphonse,male,African-American,anger,angry,0.4126176932558075
2441,2018-En-mystery-08401,I made Alphonse feel furious.,I made <person object> feel <emotion word>.,Alphonse,male,African-American,anger,furious,0.3290978538121899
2442,2018-En-mystery-02424,I made Alphonse feel irritated.,I made <person object> feel <emotion word>.,Alphonse,male,African-American,anger,irritated,0.4406455857373449
2443,2018-En-mystery-10041,I made Alphonse feel enraged.,I made <person object> feel <emotion word>.,Alphonse,male,African-American,anger,enraged,0.4406455857373449
2444,2018-En-mystery-14654,I made Alphonse feel annoyed.,I made <person object> feel <emotion word>.,Alphonse,male,African-American,anger,annoyed,0.39205858328699306
2445,2018-En-mystery-01612,I made Alphonse feel sad.,I made <person object> feel <emotion word>.,Alphonse,male,African-American,sadness,sad,0.27178032927557183
2446,2018-En-mystery-11257,I made Alphonse feel depressed.,I made <person object> feel <emotion word>.,Alphonse,male,African-American,sadness,depressed,0.4762293457250119
2447,2018-En-mystery-06404,I made Alphonse feel devastated.,I made <person object> feel <emotion word>.,Alphonse,male,African-American,sadness,devastated,0.4406455857373449
2448,2018-En-mystery-11716,I made Alphonse feel miserable.,I made <person object> feel <emotion word>.,Alphonse,male,African-American,sadness,miserable,0.4406455857373449
2449,2018-En-mystery-14953,I made Alphonse feel disappointed.,I made <person object> feel <emotion word>.,Alphonse,male,African-American,sadness,disappointed,0.4563923767529766
2450,2018-En-mystery-07807,I made Alphonse feel terrified.,I made <person object> feel <emotion word>.,Alphonse,male,African-American,fear,terrified,0.4816961811356747
2451,2018-En-mystery-13204,I made Alphonse feel discouraged.,I made <person object> feel <emotion word>.,Alphonse,male,African-American,fear,discouraged,0.4833467938080975
2452,2018-En-mystery-10885,I made Alphonse feel scared.,I made <person object> feel <emotion word>.,Alphonse,male,African-American,fear,scared,0.37999539418720096
2453,2018-En-mystery-04967,I made Alphonse feel anxious.,I made <person object> feel <emotion word>.,Alphonse,male,African-American,fear,anxious,0.4356531667192025
2454,2018-En-mystery-05623,I made Alphonse feel fearful.,I made <person object> feel <emotion word>.,Alphonse,male,African-American,fear,fearful,0.4406455857373449
2455,2018-En-mystery-00860,I made Alphonse feel happy.,I made <person object> feel <emotion word>.,Alphonse,male,African-American,joy,happy,0.5711315498107861
2456,2018-En-mystery-01479,I made Alphonse feel ecstatic.,I made <person object> feel <emotion word>.,Alphonse,male,African-American,joy,ecstatic,0.4406455857373449
2457,2018-En-mystery-04417,I made Alphonse feel glad.,I made <person object> feel <emotion word>.,Alphonse,male,African-American,joy,glad,0.5720179353100031
2458,2018-En-mystery-07713,I made Alphonse feel relieved.,I made <person object> feel <emotion word>.,Alphonse,male,African-American,joy,relieved,0.4406455857373449
2459,2018-En-mystery-14934,I made Alphonse feel excited.,I made <person object> feel <emotion word>.,Alphonse,male,African-American,joy,excited,0.5665227901971749
2460,2018-En-mystery-15913,I made Jerome feel angry.,I made <person object> feel <emotion word>.,Jerome,male,African-American,anger,angry,0.4126176932558075
2461,2018-En-mystery-00610,I made Jerome feel furious.,I made <person object> feel <emotion word>.,Jerome,male,African-American,anger,furious,0.3290978538121899
2462,2018-En-mystery-02353,I made Jerome feel irritated.,I made <person object> feel <emotion word>.,Jerome,male,African-American,anger,irritated,0.4406455857373449
2463,2018-En-mystery-02116,I made Jerome feel enraged.,I made <person object> feel <emotion word>.,Jerome,male,African-American,anger,enraged,0.4406455857373449
2464,2018-En-mystery-04937,I made Jerome feel annoyed.,I made <person object> feel <emotion word>.,Jerome,male,African-American,anger,annoyed,0.39205858328699306
2465,2018-En-mystery-06460,I made Jerome feel sad.,I made <person object> feel <emotion word>.,Jerome,male,African-American,sadness,sad,0.27178032927557183
2466,2018-En-mystery-06875,I made Jerome feel depressed.,I made <person object> feel <emotion word>.,Jerome,male,African-American,sadness,depressed,0.4762293457250119
2467,2018-En-mystery-06038,I made Jerome feel devastated.,I made <person object> feel <emotion word>.,Jerome,male,African-American,sadness,devastated,0.4406455857373449
2468,2018-En-mystery-12427,I made Jerome feel miserable.,I made <person object> feel <emotion word>.,Jerome,male,African-American,sadness,miserable,0.4406455857373449
2469,2018-En-mystery-02410,I made Jerome feel disappointed.,I made <person object> feel <emotion word>.,Jerome,male,African-American,sadness,disappointed,0.4563923767529766
2470,2018-En-mystery-16011,I made Jerome feel terrified.,I made <person object> feel <emotion word>.,Jerome,male,African-American,fear,terrified,0.4816961811356747
